key,df,idf
medal,20,4.9459189793765646
cloveslavang,20,4.9459189793765646
bitter,20,4.9459189793765646
fresno,20,4.9459189793765646
sm,20,4.9459189793765646
alfalfa,20,4.9459189793765646
lardon,20,4.9459189793765646
tex,20,4.9459189793765646
nacho,20,4.9459189793765646
dnne,20,4.9459189793765646
ganache,20,4.9459189793765646
butterscotch,20,4.9459189793765646
spaghettini,20,4.9459189793765646
sumac,20,4.9459189793765646
prego,20,4.9459189793765646
getrocknete,20,4.9459189793765646
soya,20,4.9459189793765646
paprikaschoten,20,4.9459189793765646
pretzel,20,4.9459189793765646
grated,20,4.9459189793765646
toffee,20,4.9459189793765646
bengali,20,4.9459189793765646
maine,20,4.9459189793765646
imitation,21,4.897128815207132
borlotti,21,4.897128815207132
flower,21,4.897128815207132
sweetener,21,4.897128815207132
cranberrie,21,4.897128815207132
poach,21,4.897128815207132
whiskey,21,4.897128815207132
bing,21,4.897128815207132
lot,21,4.897128815207132
fingerle,22,4.85060879957224
ap,22,4.85060879957224
quince,22,4.85060879957224
rucola,22,4.85060879957224
string,22,4.85060879957224
kruter,22,4.85060879957224
nam,22,4.85060879957224
house,22,4.85060879957224
family,22,4.85060879957224
flax,22,4.85060879957224
butterschmalz,23,4.806157037001406
monkfish,23,4.806157037001406
dicke,23,4.806157037001406
fleur,23,4.806157037001406
rinderbrühe,23,4.806157037001406
breakfast,23,4.806157037001406
tbls,23,4.806157037001406
mangoe,23,4.806157037001406
chanterelle,23,4.806157037001406
bohnen,23,4.806157037001406
cayennepfeffer,23,4.806157037001406
daikon,23,4.806157037001406
fischfond,23,4.806157037001406
clementine,23,4.806157037001406
shaving,23,4.806157037001406
coriandercilantro,23,4.806157037001406
weißwein,23,4.806157037001406
nach,23,4.806157037001406
pilze,23,4.806157037001406
aniseed,23,4.806157037001406
part,23,4.806157037001406
wacholderbeeren,23,4.806157037001406
eat,23,4.806157037001406
char,24,4.76359742258261
preshredde,24,4.76359742258261
bowtie,24,4.76359742258261
ravioli,24,4.76359742258261
aleppo,24,4.76359742258261
ozs,24,4.76359742258261
smash,24,4.76359742258261
sprigs,24,4.76359742258261
madeira,24,4.76359742258261
skillet,24,4.76359742258261
bundtpfchen,24,4.76359742258261
marzipan,24,4.76359742258261
mazola,24,4.76359742258261
frisch,24,4.76359742258261
cacao,24,4.76359742258261
zuckerschote,24,4.76359742258261
seitan,24,4.76359742258261
need,24,4.76359742258261
kilogram,25,4.722775428062355
chana,25,4.722775428062355
york,25,4.722775428062355
bison,25,4.722775428062355
balsamico,25,4.722775428062355
adobochipotle,25,4.722775428062355
becher,25,4.722775428062355
morel,25,4.722775428062355
crisp,25,4.722775428062355
chinkiang,25,4.722775428062355
bass,25,4.722775428062355
condiment,25,4.722775428062355
fistful,25,4.722775428062355
persimmon,25,4.722775428062355
tart,25,4.722775428062355
loin,25,4.722775428062355
wax,25,4.722775428062355
pint,25,4.722775428062355
pouch,25,4.722775428062355
jaggery,25,4.722775428062355
meersalz,25,4.722775428062355
brownie,25,4.722775428062355
oilghee,25,4.722775428062355
hühnerbrühe,25,4.722775428062355
trockener,25,4.722775428062355
auberginen,25,4.722775428062355
meatloaf,25,4.722775428062355
tuscan,26,4.683554714909073
straw,26,4.683554714909073
frisée,26,4.683554714909073
lacinato,26,4.683554714909073
rutabaga,26,4.683554714909073
celeriac,26,4.683554714909073
core,26,4.683554714909073
forest,26,4.683554714909073
garnele,27,4.645814386926227
mafalda,27,4.645814386926227
pepperoncini,27,4.645814386926227
kopf,27,4.645814386926227
cornichon,27,4.645814386926227
rye,27,4.645814386926227
idaho,27,4.645814386926227
erdnüsse,27,4.645814386926227
rainbow,27,4.645814386926227
convert,28,4.609446742755352
sundrie,28,4.609446742755352
rotwein,28,4.609446742755352
pcs,28,4.609446742755352
chow,28,4.609446742755352
sparkle,28,4.609446742755352
parmesankäse,28,4.609446742755352
geriebene,28,4.609446742755352
grne,28,4.609446742755352
mayo,28,4.609446742755352
scotch,28,4.609446742755352
edels,28,4.609446742755352
epazote,28,4.609446742755352
prewashe,28,4.609446742755352
tiger,28,4.609446742755352
minute,28,4.609446742755352
ingwer,29,4.574355422944081
strawberrie,29,4.574355422944081
brisee,29,4.574355422944081
chilischoten,29,4.574355422944081
klare,29,4.574355422944081
masala,29,4.574355422944081
calamari,29,4.574355422944081
sargento,29,4.574355422944081
kartoffeln,29,4.574355422944081
peperoncini,29,4.574355422944081
topf,29,4.574355422944081
grating,29,4.574355422944081
asafoetidahe,29,4.574355422944081
picante,29,4.574355422944081
fuji,29,4.574355422944081
tbsps,29,4.574355422944081
homemade,29,4.574355422944081
melon,29,4.574355422944081
corriander,29,4.574355422944081
plantain,29,4.574355422944081
linguini,29,4.574355422944081
tomatenmark,29,4.574355422944081
emeril,30,4.5404538712684
reis,30,4.5404538712684
gekochter,30,4.5404538712684
chillies,30,4.5404538712684
udon,30,4.5404538712684
cashews,30,4.5404538712684
calvado,30,4.5404538712684
pam,30,4.5404538712684
passata,30,4.5404538712684
glb,30,4.5404538712684
groundnut,30,4.5404538712684
smucker,30,4.5404538712684
blade,30,4.5404538712684
percent,30,4.5404538712684
shoulder,30,4.5404538712684
husk,30,4.5404538712684
cmin,30,4.5404538712684
caribbean,30,4.5404538712684
risotto,30,4.5404538712684
pumpkinseed,30,4.5404538712684
abgeriebene,31,4.50766404844541
lima,31,4.50766404844541
paket,31,4.50766404844541
grey,31,4.50766404844541
bulgur,31,4.50766404844541
tightly,31,4.50766404844541
gruyère,32,4.475915350130829
trout,32,4.475915350130829
unflavored,32,4.475915350130829
löffelbiskuit,32,4.475915350130829
gemüsezwiebel,32,4.475915350130829
erbsen,32,4.475915350130829
erdbeeren,32,4.475915350130829
bandnudeln,32,4.475915350130829
filé,32,4.475915350130829
courgette,33,4.445143691464075
frühlingszwiebel,33,4.445143691464075
approximately,33,4.445143691464075
brie,33,4.445143691464075
dollop,33,4.445143691464075
sprout,33,4.445143691464075
cento,33,4.445143691464075
splenda,33,4.445143691464075
chilis,33,4.445143691464075
use,33,4.445143691464075
haas,33,4.445143691464075
vegan,33,4.445143691464075
portabella,33,4.445143691464075
goudakäse,33,4.445143691464075
seashell,34,4.415290728314394
tostada,34,4.415290728314394
finger,34,4.415290728314394
brokkoli,34,4.415290728314394
herdez,34,4.415290728314394
kecap,34,4.415290728314394
muffin,34,4.415290728314394
blatt,34,4.415290728314394
würfel,34,4.415290728314394
muenster,35,4.386303191441142
cardamon,35,4.386303191441142
toor,35,4.386303191441142
mahi,35,4.386303191441142
hen,35,4.386303191441142
lo,35,4.386303191441142
crepe,35,4.386303191441142
urad,35,4.386303191441142
grit,35,4.386303191441142
raita,35,4.386303191441142
achiote,35,4.386303191441142
arrowroot,35,4.386303191441142
crisco,35,4.386303191441142
frosting,36,4.358132314474446
garni,36,4.358132314474446
import,36,4.358132314474446
limette,36,4.358132314474446
oreo,36,4.358132314474446
wrfel,36,4.358132314474446
weier,37,4.330733340286331
fischfilet,37,4.330733340286331
jarred,37,4.330733340286331
cornbread,38,4.30406509320417
kleiner,38,4.30406509320417
date,38,4.30406509320417
spicy,38,4.30406509320417
island,39,4.278089606800909
require,39,4.278089606800909
cl,39,4.278089606800909
lean,39,4.278089606800909
dillweed,39,4.278089606800909
cola,40,4.252771798816619
ramen,40,4.252771798816619
swordfish,40,4.252771798816619
blanch,40,4.252771798816619
juniper,40,4.252771798816619
amaretto,40,4.252771798816619
pace,40,4.252771798816619
kewra,40,4.252771798816619
kirschtomate,40,4.252771798816619
roquefort,40,4.252771798816619
geriebener,40,4.252771798816619
pfefferkörner,41,4.228079186226248
tahini,41,4.228079186226248
cookie,41,4.228079186226248
pepita,41,4.228079186226248
pistachios,41,4.228079186226248
mittelgroße,41,4.228079186226248
kirschtomaten,41,4.228079186226248
approx,41,4.228079186226248
seacrack,42,4.203981634647187
flaxseed,42,4.203981634647187
genoa,42,4.203981634647187
lowfat,42,4.203981634647187
refrigerate,43,4.180451137236993
milliliter,43,4.180451137236993
orecchiette,43,4.180451137236993
pita,43,4.180451137236993
precook,43,4.180451137236993
gouda,43,4.180451137236993
lasagneplatte,44,4.157461619012294
shitake,44,4.157461619012294
bite,44,4.157461619012294
eye,44,4.157461619012294
tblsp,44,4.157461619012294
tortellini,44,4.157461619012294
hefe,45,4.134988763160235
curd,45,4.134988763160235
chaat,45,4.134988763160235
macadamia,46,4.113009856441461
masoor,46,4.113009856441461
schwarze,46,4.113009856441461
barley,47,4.091503651220497
karotte,47,4.091503651220497
mesclun,47,4.091503651220497
sardellenfilet,47,4.091503651220497
kielbasa,47,4.091503651220497
venison,48,4.070450242022664
dairy,48,4.070450242022664
anjou,48,4.070450242022664
pckchen,48,4.070450242022664
fusilli,48,4.070450242022664
collard,49,4.049830954819929
poultry,49,4.049830954819929
filet,49,4.049830954819929
rosmarin,49,4.049830954819929
mole,49,4.049830954819929
kl,49,4.049830954819929
cassia,50,4.029628247502409
lorbeerblätter,50,4.029628247502409
tangerine,50,4.029628247502409
kokosmilch,50,4.029628247502409
manila,50,4.029628247502409
kasoori,50,4.029628247502409
grana,50,4.029628247502409
saltine,50,4.029628247502409
mutton,50,4.029628247502409
tagliatelle,50,4.029628247502409
kirby,50,4.029628247502409
schinken,50,4.029628247502409
schwarzer,51,4.00982562020623
pernod,51,4.00982562020623
mash,51,4.00982562020623
oliven,51,4.00982562020623
speck,51,4.00982562020623
crock,51,4.00982562020623
ripen,51,4.00982562020623
knob,52,3.9904075343491283
nigella,52,3.9904075343491283
port,52,3.9904075343491283
fudge,52,3.9904075343491283
scallop,52,3.9904075343491283
manchego,53,3.9713593393784334
clarify,53,3.9713593393784334
diced,53,3.9713593393784334
balsamic,53,3.9713593393784334
snapper,53,3.9713593393784334
shake,53,3.9713593393784334
rote,53,3.9713593393784334
wasabi,53,3.9713593393784334
eier,53,3.9713593393784334
kiwifruit,54,3.9526672063662813
farfalle,54,3.9526672063662813
wonton,54,3.9526672063662813
fava,54,3.9526672063662813
lavender,54,3.9526672063662813
couple,54,3.9526672063662813
tapioca,55,3.9343180676980847
packung,55,3.9343180676980847
farro,55,3.9343180676980847
malt,55,3.9343180676980847
teriyaki,55,3.9343180676980847
catfish,55,3.9343180676980847
seafood,56,3.916299562195406
brioche,57,3.8985999850960056
rotini,57,3.8985999850960056
tub,57,3.8985999850960056
die,58,3.8812082423841363
möhren,59,3.864113809024836
eigelb,59,3.864113809024836
bartlett,59,3.864113809024836
day,59,3.864113809024836
crouton,59,3.864113809024836
cantaloupe,59,3.864113809024836
oatmeal,59,3.864113809024836
squid,60,3.847306690708455
je,60,3.847306690708455
tiefgefrorene,60,3.847306690708455
evtl,60,3.847306690708455
rindfleisch,60,3.847306690708455
thymian,60,3.847306690708455
alfredo,60,3.847306690708455
puff,61,3.8307773887572445
truffle,62,3.8145168678854637
chervil,62,3.8145168678854637
applesauce,62,3.8145168678854637
wein,62,3.8145168678854637
littleneck,62,3.8145168678854637
instant,63,3.798516526539023
zitrone,63,3.798516526539023
garbanzo,63,3.798516526539023
mittelgroe,63,3.798516526539023
marinate,63,3.798516526539023
stiele,63,3.798516526539023
bltter,64,3.7827681695708835
kartoffel,65,3.7672639830349186
sake,65,3.7672639830349186
gingersnap,65,3.7672639830349186
ferment,65,3.7672639830349186
buffalo,65,3.7672639830349186
stck,66,3.75199651090413
hähnchenbrustfilet,67,3.7369586335395892
fully,67,3.7369586335395892
sahne,67,3.7369586335395892
sweet,67,3.7369586335395892
peppermint,68,3.722143547754449
sand,68,3.722143547754449
brussels,69,3.707544748333296
gala,69,3.707544748333296
mgroe,69,3.707544748333296
barbeque,69,3.707544748333296
nectarine,69,3.707544748333296
ragu,70,3.6931560108811965
qts,70,3.6931560108811965
dog,70,3.6931560108811965
neck,71,3.67897137588924
pt,71,3.67897137588924
zwiebeln,71,3.67897137588924
grind,71,3.67897137588924
savoy,71,3.67897137588924
applewood,71,3.67897137588924
delallo,71,3.67897137588924
agave,71,3.67897137588924
stngel,72,3.6649851339145
raspberrie,72,3.6649851339145
liquior,72,3.6649851339145
haricot,72,3.6649851339145
lb,72,3.6649851339145
cornflake,73,3.6511918117821645
pck,73,3.6511918117821645
burrito,74,3.6375861597263857
goz,74,3.6375861597263857
bertolli,74,3.6375861597263857
blood,75,3.624163139394245
guanciale,75,3.624163139394245
madras,75,3.624163139394245
shahi,75,3.624163139394245
hackfleisch,75,3.624163139394245
marmalade,75,3.624163139394245
mung,76,3.6109179126442243
coarse,77,3.5978458310768717
uncooked,77,3.5978458310768717
cornflour,78,3.5849424262409637
crimini,78,3.5849424262409637
gnocchi,78,3.5849424262409637
mace,78,3.5849424262409637
strand,79,3.572203400463534
evoo,79,3.572203400463534
galangal,79,3.572203400463534
tilapia,80,3.5596246182566738
pappardelle,80,3.5596246182566738
möhre,80,3.5596246182566738
bucatini,80,3.5596246182566738
handvoll,80,3.5596246182566738
chestnut,81,3.5472020982581167
crystallize,81,3.5472020982581167
bosc,83,3.5228106451339576
honeydew,83,3.5228106451339576
hass,83,3.5228106451339576
sliver,83,3.5228106451339576
lorbeerblatt,83,3.5228106451339576
hominy,83,3.5228106451339576
asiago,84,3.510834454087242
vermouth,84,3.510834454087242
ladyfinger,84,3.510834454087242
fajita,84,3.510834454087242
split,85,3.498999996440239
cubed,85,3.498999996440239
ziti,85,3.498999996440239
tumeric,85,3.498999996440239
naan,85,3.498999996440239
rotel,86,3.4873039566770476
watermelon,86,3.4873039566770476
brew,87,3.4757431342759717
carton,87,3.4757431342759717
gallon,87,3.4757431342759717
asafetida,88,3.464314438452349
tea,89,3.4530148831984158
fine,89,3.4530148831984158
asafoetida,90,3.4418415826002904
crawfish,91,3.4307917464137057
rinse,91,3.4307917464137057
berry,91,3.4307917464137057
fingerling,92,3.4198626758815154
russet,92,3.4198626758815154
oder,93,3.4090517597772996
marshmallow,93,3.4090517597772996
gm,93,3.4090517597772996
turbinado,94,3.3983564706605516
ciabatta,95,3.3877743613300146
fig,95,3.3877743613300146
block,95,3.3877743613300146
blueberrie,96,3.3773030614627193
san,96,3.3773030614627193
purchase,96,3.3773030614627193
dosen,96,3.3773030614627193
hähnchenfilet,96,3.3773030614627193
stem,97,3.3669402744271726
coleslaw,97,3.3669402744271726
clean,97,3.3669402744271726
caraway,98,3.3566837742599835
cottage,98,3.3566837742599835
gruyre,98,3.3566837742599835
reserve,99,3.3465314027959656
gold,99,3.3465314027959656
miso,99,3.3465314027959656
glas,100,3.336481066942464
pinche,100,3.336481066942464
paneer,100,3.336481066942464
dough,100,3.336481066942464
gms,100,3.336481066942464
tandoori,100,3.336481066942464
tsps,100,3.336481066942464
beefsteak,101,3.326530736089296
wood,102,3.3166784396462843
prawn,103,3.3069222647009195
firm,104,3.297260353789183
kasuri,104,3.297260353789183
meringue,104,3.297260353789183
sourdough,105,3.2876909027730323
marsala,106,3.2782121588184885
tamari,106,3.2782121588184885
papaya,106,3.2782121588184885
pod,107,3.268822418468649
quick,107,3.268822418468649
nectar,107,3.268822418468649
ditalini,107,3.268822418468649
basilikum,108,3.259520025806336
crab,109,3.250303370701412
chickpea,109,3.250303370701412
tb,111,3.2321210516182215
fett,111,3.2321210516182215
zweige,112,3.223152381635461
rotisserie,112,3.223152381635461
fettuccine,113,3.214263434218215
bulb,113,3.214263434218215
tomaten,114,3.20545280453606
gorgonzola,115,3.1967191245673052
monterrey,115,3.1967191245673052
soften,115,3.1967191245673052
vodka,116,3.188061061824191
turnip,117,3.1794773181327995
duck,119,3.1625277598190262
root,119,3.1625277598190262
guajillo,120,3.1541595101485096
snip,121,3.1458607073338145
fruit,122,3.137630208197299
heart,123,3.129466897558138
creme,124,3.121369687325519
andor,124,3.121369687325519
meatball,125,3.1133375156282543
schlagsahne,126,3.1053693459790774
nudeln,126,3.1053693459790774
envelope,127,3.097464166471964
asian,128,3.0896209890109385
caramel,129,3.0818388485688835
boston,130,3.074116802474973
andouille,130,3.074116802474973
currant,130,3.074116802474973
pastry,131,3.066453929729404
fr,132,3.058849330344185
angel,132,3.058849330344185
center,133,3.0513021247088017
halibut,134,3.0438114529796443
cannellini,135,3.036376474492126
escarole,136,3.0289963671945035
jicama,137,3.0216703271024303
semolina,138,3.0143975677733508
salami,138,3.0143975677733508
pistachio,139,3.007177319799864
orzo,139,3.007177319799864
chilischote,140,3.000008830321251
edamame,140,3.000008830321251
lobster,140,3.000008830321251
käse,141,2.9928913625523874
gr,141,2.9928913625523874
pomegranate,141,2.9928913625523874
leeks,146,2.958044631222219
stangen,147,2.9512186661518194
polenta,147,2.9512186661518194
bamboo,148,2.9444389791664403
topping,149,2.937704946985096
pit,151,2.924371416115631
scheiben,151,2.924371416115631
hellmann,151,2.924371416115631
groe,152,2.917770732084279
bird,154,2.9046986505169263
batch,154,2.9046986505169263
safflower,154,2.9046986505169263
lard,154,2.9046986505169263
fontina,154,2.9046986505169263
caster,155,2.8982261360113086
refrie,155,2.8982261360113086
colby,155,2.8982261360113086
anaheim,155,2.8982261360113086
milch,156,2.8917952456810183
skin,156,2.8917952456810183
fillet,157,2.8854054475822473
heirloom,159,2.872747050710324
chard,161,2.8602468879460927
porcini,161,2.8602468879460927
parsnip,162,2.8540549176981713
schalotte,163,2.847901052123793
gemüsebrühe,164,2.841784825106357
portobello,165,2.835705779029975
cognac,165,2.835705779029975
rigatoni,165,2.835705779029975
sheet,166,2.829663464574012
vidalia,167,2.8236574405138004
skirt,168,2.8176872735272966
aubergine,169,2.811752538007482
pickle,169,2.811752538007482
artichoke,169,2.811752538007482
grapeseed,170,2.805852815880294
bibb,171,2.7999876964278956
champagne,171,2.7999876964278956
radicchio,171,2.7999876964278956
paprikaschote,172,2.7941567761171022
ribs,172,2.7941567761171022
marjoram,172,2.7941567761171022
prise,176,2.7711672578924036
zucker,179,2.7542654470898005
wish,179,2.7542654470898005
tequila,181,2.7431542216647298
endive,181,2.7431542216647298
olivenöl,182,2.7376445658537603
pico,188,2.705209290100606
tuna,188,2.705209290100606
etwas,190,2.6946271807700692
english,191,2.6893778248839255
thick,191,2.6893778248839255
hazelnut,191,2.6893778248839255
grapefruit,194,2.673793093867227
okra,195,2.6686516943668086
kernel,195,2.6686516943668086
bok,196,2.663536593700038
dark,197,2.658447524192567
clam,199,2.648346428206063
distil,199,2.648346428206063
sift,201,2.6383463448714797
grill,203,2.6284452738887683
poppy,206,2.6137750841409746
sunflower,206,2.6137750841409746
yoghurt,208,2.6041131732292375
adobo,209,2.5993170009657445
chorizo,209,2.5993170009657445
reggiano,210,2.594543722213087
crema,214,2.5756752379087042
creole,214,2.5756752379087042
champignon,215,2.5710132248028925
espresso,215,2.5710132248028925
food,217,2.561753899390096
devein,218,2.5571561901414666
process,220,2.548023706578194
packet,221,2.5434885514128025
unsalted,223,2.5344794814704366
mehl,224,2.530005201075516
knoblauchzehen,224,2.530005201075516
cajun,226,2.5211162536582696
pepperoni,229,2.507929249376316
serve,231,2.499233542408762
dose,232,2.4949138812642455
cake,232,2.4949138812642455
blackberry,232,2.4949138812642455
masa,233,2.490612799364855
arborio,234,2.486330137572854
bunche,235,2.4820657387863965
sun,235,2.4820657387863965
chickpeas,235,2.4820657387863965
kleine,237,2.4735911117954243
vertically,237,2.4735911117954243
graham,237,2.4735911117954243
lightly,238,2.469380579259081
pearl,238,2.469380579259081
blueberry,242,2.452713526773869
kidney,244,2.4444830276373537
crme,244,2.4444830276373537
beer,246,2.436319716998193
nut,248,2.4282225067655734
gruyere,248,2.4282225067655734
extravirgin,252,2.412222165419132
nonstick,252,2.412222165419132
macaroni,254,2.404316985912019
mussel,256,2.396473808450993
pear,257,2.3925751680353358
pinto,259,2.3848231912310176
coffee,260,2.380969621915028
oats,260,2.380969621915028
mascarpone,260,2.380969621915028
watercress,266,2.3581549441488563
linguine,272,2.335849186634558
crabmeat,272,2.335849186634558
tomate,273,2.3321794577455957
boiling,274,2.3285231465424854
rind,276,2.3212503872134054
napa,279,2.31043947110919
guacamole,279,2.31043947110919
tofu,279,2.31043947110919
yukon,282,2.299744181992442
steam,286,2.285659442110703
bourbon,289,2.2752245648181235
beet,293,2.261478643913488
veal,297,2.247919114127856
tartar,298,2.2445577664251513
heap,298,2.2445577664251513
zehen,301,2.23454098818168
palm,301,2.23454098818168
cotija,302,2.2312242355556857
baguette,305,2.221339476323144
goat,309,2.20830997603281
cremini,309,2.20830997603281
bund,310,2.2050789554513637
malunggay,311,2.2018583407513215
banana,315,2.1890786141049223
button,319,2.176460150145711
sampalok,331,2.1395328775534925
yeast,331,2.1395328775534925
container,332,2.1365162840140672
apricot,334,2.130510259953855
fenugreek,340,2.1127056353203484
provolone,341,2.109768775647039
raspberry,346,2.095212477872831
kale,348,2.089448773156081
quinoa,351,2.0808650294646895
pesto,355,2.06953346345514
broth,361,2.0527732945976744
oz,371,2.0254491903231204
store,372,2.0227573986574092
drain,374,2.0173954555160236
sweeten,374,2.0173954555160236
hamburger,375,2.0147252269601448
firmly,381,1.9988518778038544
grate,384,1.9910087003428287
sriracha,384,1.9910087003428287
knoblauchzehe,391,1.9729436929451898
kaffir,392,1.970389413140093
asparagus,402,1.9451991643115345
ham,406,1.9352980933288229
lentil,409,1.927936096887754
strawberry,412,1.9206279035810292
salmon,413,1.9182036599695227
boneless,417,1.9085650311317541
pfeffer,419,1.9037803330084178
anise,421,1.899018419248174
pineapple,424,1.8919177976985977
barbecue,425,1.8895620840061387
pizza,428,1.8825280573487588
peach,432,1.8732256646864454
allspice,434,1.8686067188301507
cauliflower,437,1.8617180578349655
penne,441,1.8526063774837094
zwiebel,443,1.8480814828854197
pound,443,1.8480814828854197
box,445,1.8435769707643153
size,451,1.8301839134278772
noodle,452,1.8279690730983242
feta,454,1.8235540548892075
maple,454,1.8235540548892075
bun,455,1.8213538339796052
gram,458,1.8147820688163707
radish,461,1.808253209933907
granny,465,1.799613847343199
marinara,467,1.7953219952616581
bunch,468,1.7931829570129088
shiitake,472,1.7846722673450002
bake,477,1.7741347620422143
pine,479,1.7699506555196403
pumpkin,498,1.7310511759059026
crack,501,1.7250451518456906
chill,503,1.7210610828308164
bag,506,1.7151145836430899
bone,506,1.7151145836430899
roma,510,1.707240527212184
jalapeño,516,1.6955444874489927
quality,517,1.6936083784221265
tl,524,1.6801595686095132
tear,526,1.6763500401928457
cranberry,528,1.672554969224294
prosciutto,536,1.6575170918597535
raisin,551,1.6299164437776412
lamb,566,1.6030571747273725
queso,571,1.5942620432745453
anchovy,573,1.590765536215816
enchilada,584,1.5717502701023285
cashew,587,1.566626433102459
semisweet,591,1.5598352355244574
shred,598,1.5480604989799238
ancho,600,1.544721597714409
tarragon,610,1.5281922957631986
cornmeal,632,1.492761858783698
leek,643,1.475506528692936
mango,650,1.4646788900408727
tomatillo,654,1.4585439014733568
confectioner,660,1.4494114179100843
pecan,669,1.435867192802327
pecorino,675,1.4269385620580257
ghee,677,1.4239799800182806
sherry,684,1.413693335308005
fresh,690,1.4049596553392505
caper,700,1.3905709178871508
oyster,705,1.383453450118287
arugula,709,1.377795726398428
broccoli,710,1.3763862828951945
squeeze,720,1.3624000409204544
ketchup,725,1.3554795980758807
serrano,736,1.3404211342016792
taco,754,1.3162588849225996
toast,769,1.2965602834249115
buttermilk,781,1.2810761030908695
eggplant,786,1.274694460501349
walnut,795,1.2633091382762236
romaine,797,1.2607965741403406
margarine,799,1.2582903071642808
grape,805,1.2508089755119922
cocoa,815,1.2384631396896928
dill,828,1.2226380985452958
parmigiano,833,1.2166176107637128
breadcrumb,861,1.1835567485028247
cabbage,872,1.1708618290215758
monterey,875,1.167427366572941
cider,877,1.1651442605583724
jalapeo,879,1.1628663552453784
tortilla,917,1.1205437806740908
squash,965,1.0695231515915695
lasagna,971,1.0633247846392306
chive,974,1.0602399492880203
sage,994,1.0399140462739815
wheat,1026,1.0082282271998408
spaghetti,1045,0.9898790885316442
salz,1049,0.9860586445342583
jar,1069,0.9671723419055103
half,1094,0.944055269948629
pasta,1118,0.922354599215511
cucumber,1132,0.9099099941674272
lettuce,1248,0.8123537040011826
rosemary,1268,0.7964551179333843
plum,1277,0.7893823968980163
peppercorn,1312,0.762343283426521
pea,1325,0.752483514510233
chilli,1336,0.7442158988339646
el,1337,0.7434676758286124
sprig,1359,0.7271468387794119
garnish,1419,0.6839435757705129
apple,1427,0.6783216354537192
worcestershire,1435,0.672731124736834
cherry,1446,0.6650948502118456
mushroom,1454,0.6595775948370908
fennel,1502,0.6270984206064755
cardamom,1506,0.6244388445707166
nutmeg,1521,0.6145279606712627
mayonnaise,1525,0.6119015638890435
zucchini,1551,0.5949960897540166
almond,1577,0.5783716659675171
bacon,1614,0.5551804041006614
spinach,1635,0.5422531695992018
chocolate,1683,0.5133180587397494
ricotta,1695,0.5062132331160049
baking,1719,0.49215324754770623
jalapeno,1759,0.46915050819299736
mint,1760,0.468582164898358
bread,1784,0.4550379397906008
chipotle,1787,0.4533577377711274
sausage,1790,0.45168035409575485
inch,1847,0.42033327273131554
salsa,1882,0.40156093278523064
sesame,1885,0.3999681530484443
shrimp,1903,0.39046438563440605
yogurt,1947,0.3676062475583559
scallion,1957,0.36248328553447934
canola,1962,0.3599316128052471
cornstarch,1985,0.34827705980926477
vinegar,2030,0.3258601808947225
peanut,2115,0.2848411614501771
ounce,2159,0.2642508224157482
curry,2176,0.25640764495472224
paprika,2340,0.18374504457880836
fish,2349,0.17990626827164274
garam,2361,0.17481071584504262
honey,2381,0.16637540644369267
potato,2400,0.15842723659451852
coconut,2488,0.1224167990714854
cayenne,2571,0.0896010456646661
sea,2628,0.0676728733260545
avocado,2659,0.0559458616875357
pork,2677,0.04919920941020308
turmeric,2799,0.004633763415101911
shallot,2974,-0.056011874089544895
green,3058,-0.08386513355845213
mozzarella,3217,-0.13455327430847078
bean,3439,-0.20128475750171065
thyme,3443,-0.2024472104079683
cinnamon,3517,-0.22371237954342693
celery,3726,-0.28143929823097824
coriander,3782,-0.2963569962878473
bell,3820,-0.30635444867006534
bay,3822,-0.30687787186966287
cooking,3921,-0.33245074936177615
vanilla,4158,-0.39113821548740274
rice,4375,-0.44201054586115923
soy,4384,-0.444065575697296
mustard,4452,-0.4594574594648799
carrot,4685,-0.510469941741967
beef,4854,-0.5459071333559911
corn,4881,-0.5514541429565919
oregano,5148,-0.6047123157854617
basil,5265,-0.6271851716375204
ginger,6145,-0.7817427690695796
milk,6246,-0.7980452849124683
parsley,6310,-0.8082397026047032
vegetable,6315,-0.809031781854036
lime,6866,-0.8926857210870819
wine,7670,-1.0034206414307463
cilantro,8013,-1.047169248847515
cheese,8416,-1.0962386820469356
lemon,8464,-1.101925901167525
chili,8728,-1.1326402745823512
cumin,8762,-1.1365282154432883
flour,9099,-1.1742685434261353
butter,9255,-1.1912679720770423
water,9480,-1.215288342318512
tomato,9574,-1.2251551170218988
egg,10878,-1.3528464270523506
chicken,10954,-1.359808712413111
oil,12312,-1.4766784225881597
sugar,13568,-1.5738181051011289
olive,14194,-1.6189233661543727
onion,26290,-2.2352926647933713
garlic,27470,-2.279198526158764
pepper,29230,-2.341299605174736
salt,37270,-2.5842927395427484
